CATEGORIA;CLASA;SEX;AGE;AGROUP;EDUC;OCUP;STAP;STAO;ACTP;INCOME
9;3;1;60;5;4;8113;1;1;2;29874.47
9;3;2;57;5;4;6121;4;2;1;0
8;2;1;32;2;5;7512;1;1;2;0
8;2;1;35;3;3;7112;1;4;3;11019.549375
9;3;1;74;6;2;6111;3;2;1;0
9;3;2;59;5;5;6111;3;2;1;0
4;2;1;29;2;7;2144;1;1;2;24733.0407692308
9;3;1;32;2;4;6121;1;4;1;0
7;2;1;48;4;5;3121;1;1;2;0
9;3;2;42;3;5;6121;4;2;1;0
9;3;2;64;5;2;6111;4;2;1;2750
9;3;1;31;2;3;6111;1;1;1;2506.25
9;3;1;38;3;4;8332;1;1;2;17286.7669230769
7;2;1;63;5;6;3112;1;1;2;24043.44
10;3;1;54;4;4;6320;4;2;1;0
9;3;2;49;4;4;6121;4;2;1;0
9;3;1;77;7;2;6111;3;2;1;0
9;3;1;68;6;3;6111;3;2;1;0
7;2;1;32;2;5;3131;1;1;3;0
9;3;2;81;7;3;6130;3;2;1;6818.50666666667
11;3;1;53;4;3;9629;1;1;2;0
10;3;2;38;3;4;6320;4;2;1;0
9;3;2;60;5;3;6114;3;2;1;0
11;3;1;38;3;4;9629;1;1;1;9445.68
9;3;1;71;6;2;6130;3;2;1;7801.98611111111
9;3;2;52;4;3;6111;4;2;1;10165.18
9;3;2;57;5;3;6111;1;1;1;2332.66666666667
9;3;1;29;2;3;8113;1;1;2;22269.84
9;3;1;59;5;3;6121;3;2;1;0
9;3;2;51;4;3;6121;4;2;1;0
9;3;1;65;6;3;6114;3;2;1;0
11;3;1;47;4;4;9629;1;1;5;15289.7866666667
10;3;1;38;3;3;6310;3;2;1;0
10;3;2;35;3;3;6310;4;2;1;0
4;2;2;36;3;7;2269;1;1;6;0
9;3;1;79;7;3;6112;3;2;1;0
9;3;2;55;5;5;5312;1;1;6;0
6;2;2;29;2;7;2330;1;1;6;15457.847037037
7;2;1;31;2;7;3313;1;1;6;16682.28
7;2;1;64;5;6;3313;1;1;6;0
8;2;1;30;2;5;7522;1;1;2;8998.74
8;2;1;31;2;7;5412;1;1;6;0
9;3;2;71;6;3;6113;3;2;1;0
9;3;1;37;3;4;8322;1;1;2;15574.9916
9;3;2;29;2;5;5221;1;1;5;11020.4273809524
9;3;2;62;5;3;6113;3;2;1;0
11;3;1;40;3;4;9629;1;1;6;9445.68
8;2;2;36;3;5;4321;1;1;6;14021.3628571429
9;3;1;72;6;3;6113;3;2;1;0
10;3;2;34;2;4;6320;4;2;1;0
9;3;1;74;6;2;6111;3;2;1;0
10;3;1;43;3;3;6320;4;2;1;0
10;3;2;36;3;5;6320;4;2;1;0
9;3;2;60;5;3;6130;4;2;1;2799.55963302752
9;3;1;34;2;3;6130;4;2;1;2735.41666666667
9;3;1;75;7;2;6130;4;2;1;5819.86666666667
9;3;1;82;7;2;6111;3;2;1;0
9;3;2;75;7;2;6130;3;2;1;3891
9;3;2;52;4;3;6130;4;2;1;1974.32394366197
9;3;1;51;4;4;6111;3;2;1;12637.66
9;3;2;48;4;4;6121;4;2;1;0
8;2;1;27;2;4;7522;1;1;2;15004.0533333333
9;3;2;26;2;5;5223;1;1;5;0
9;3;2;75;7;2;6112;3;2;1;0
9;3;2;43;3;3;6111;1;1;1;4500
9;3;1;63;5;3;6111;3;2;1;10300.8333333333
9;3;2;73;6;2;6121;4;2;1;0
9;3;1;32;2;3;6111;3;2;1;2506.25
9;3;1;39;3;5;6112;3;2;1;0
9;3;1;79;7;2;6111;3;2;1;0
9;3;2;39;3;5;5221;1;1;5;12443.1861363636
9;3;1;84;7;3;6114;3;2;1;0
9;3;2;76;7;3;6113;3;2;1;0
9;3;2;38;3;5;5221;1;1;5;12443.1861363636
9;3;2;43;3;4;6121;4;2;1;0
6;2;1;26;2;5;2636;1;1;5;0
9;3;2;54;4;3;5329;1;1;6;0
9;3;1;18;1;3;6130;4;2;1;2161.93025641026
9;3;1;65;6;2;6130;3;2;1;7801.98611111111
10;3;2;74;6;2;6310;4;2;1;0
9;3;1;72;6;3;6111;3;2;1;0
9;3;2;60;5;3;6121;1;1;1;0
9;3;1;73;6;3;6111;3;2;1;0
9;3;1;35;3;6;6121;1;1;1;0
9;3;2;27;2;5;5223;1;1;5;0
9;3;1;38;3;3;8322;1;1;4;12970.4985714286
9;3;2;35;3;5;5221;1;1;5;12443.1861363636
9;3;1;45;4;4;5151;1;1;5;12908.8
9;3;2;43;3;5;5151;1;1;5;13054.57
5;2;1;23;1;5;3322;1;1;5;14918.79
9;3;1;70;6;2;6130;3;2;1;7801.98611111111
9;3;2;61;5;3;6130;4;2;1;2799.55963302752
9;3;1;38;3;3;6130;4;2;1;3789.05149253731
8;2;1;40;3;5;7522;1;1;1;5874.585
9;3;1;68;6;2;6112;3;2;1;0
9;3;2;62;5;2;6130;4;2;1;3154.65217391304
8;2;1;34;2;3;7512;1;1;2;0
9;3;1;37;3;3;6111;1;4;1;3320
9;3;2;39;3;3;6121;4;2;1;0
9;3;1;77;7;2;6113;3;2;1;0
9;3;2;71;6;2;6130;4;2;1;4812.23166666667
9;3;1;44;3;3;6130;4;2;1;3789.05149253731
9;3;2;41;3;3;6130;4;2;1;1715.23021978022
9;3;2;19;1;3;6130;4;2;1;1152.63157894737
9;3;2;70;6;3;6114;3;2;1;0
9;3;1;25;2;5;6130;4;2;1;6000
9;3;1;65;6;3;6130;4;2;1;7834.71125
9;3;2;60;5;3;6130;4;2;1;2799.55963302752
9;3;1;29;2;3;6130;4;2;1;2735.41666666667
9;3;1;69;6;3;6113;3;2;1;0
10;3;1;37;3;4;6310;4;4;1;0
10;3;2;31;2;5;6310;4;2;1;0
10;3;1;36;3;3;6310;4;2;1;0
9;3;1;66;6;3;6111;3;2;1;0
9;3;2;63;5;3;6112;3;2;1;0
8;2;1;46;4;5;3240;1;1;6;14214.25
9;3;2;41;3;5;5221;1;1;5;12443.1861363636
9;3;1;73;6;3;6114;3;2;1;0
7;2;1;50;4;5;7413;1;1;2;20614.03
11;3;2;43;3;5;9629;1;1;5;2554.48
9;3;1;70;6;3;6113;3;2;1;0
9;3;2;21;1;5;5221;1;1;5;10305.8809090909
8;2;1;38;3;3;7522;1;1;2;10602.03
8;2;2;36;3;3;4321;1;1;5;0
10;3;1;41;3;4;6310;3;2;1;0
9;3;2;33;2;3;6121;4;2;1;0
9;3;1;75;7;3;6113;4;2;1;0
9;3;2;66;6;2;6113;3;2;1;0
9;3;1;47;4;3;6111;1;1;1;7950
9;3;1;41;3;4;6111;1;1;1;10128.5714285714
9;3;2;30;2;4;6111;1;1;1;0
9;3;2;71;6;3;6114;3;2;1;0
4;2;1;23;1;7;2132;1;1;1;0
9;3;2;70;6;3;6130;3;2;1;4400.73743589744
10;3;2;63;5;3;6320;4;2;1;0
9;3;1;35;3;5;8322;1;1;6;15918.6877142857
9;3;2;50;4;3;6111;1;1;1;10165.18
9;3;1;68;6;4;6113;4;2;1;0
9;3;2;54;4;3;6111;4;2;1;10165.18
9;3;1;37;3;5;8322;1;1;6;15918.6877142857
9;3;2;82;7;3;6113;3;2;1;0
10;3;1;54;4;4;6320;4;2;1;0
10;3;2;30;2;5;6320;4;2;1;0
9;3;2;41;3;5;5221;1;1;5;12443.1861363636
9;3;1;63;5;4;6130;3;2;1;5582.48930232558
10;3;2;59;5;3;6310;4;2;1;0
7;2;1;33;2;7;7422;1;4;4;0
9;3;1;57;5;4;8322;1;1;4;15478.65
10;3;1;40;3;5;6320;3;2;1;0
8;2;2;31;2;7;4223;1;1;6;0
9;3;1;75;7;2;6111;3;2;1;0
10;3;1;42;3;4;6320;3;4;1;0
10;3;2;38;3;5;6320;3;2;1;0
9;3;2;73;6;2;6121;1;1;1;0
9;3;2;91;8;2;6121;1;1;1;0
9;3;1;80;7;3;6114;3;2;1;0
7;2;1;52;4;5;7413;1;1;2;20614.03
9;3;2;45;4;5;6111;4;2;1;1430
9;3;1;61;5;3;6113;3;2;1;0
9;3;2;55;5;3;6111;4;2;1;2332.66666666667
9;3;1;62;5;4;6130;3;2;1;5582.48930232558
9;3;2;57;5;3;6111;4;2;1;2332.66666666667
8;2;1;42;3;4;7522;1;1;2;11980.732
9;3;2;31;2;5;6111;4;2;1;0
9;3;2;74;6;2;6114;3;2;1;0
9;3;2;53;4;4;6111;4;2;1;0
10;3;1;37;3;4;6310;1;4;1;0
8;2;1;50;4;5;7112;1;1;2;17203.768
9;3;2;24;1;5;5221;1;4;5;10305.8809090909
9;3;2;42;3;5;6121;4;2;1;0
9;3;2;55;5;4;6111;3;2;1;900
9;3;2;33;2;5;7532;1;4;2;0
9;3;2;61;5;2;6111;3;2;1;2750
9;3;1;31;2;4;8322;1;1;4;14022.00375
9;3;2;26;2;7;6111;1;1;1;0
9;3;1;58;5;3;6111;3;2;1;10300.8333333333
10;3;2;52;4;4;6320;4;2;1;0
9;3;1;71;6;2;6130;3;2;1;7801.98611111111
9;3;1;56;5;3;6111;3;2;1;10300.8333333333
11;3;1;46;4;5;9329;1;1;5;9782.28
9;3;2;51;4;3;6111;3;2;1;10165.18
11;3;2;29;2;5;9629;1;4;2;0
9;3;1;76;7;3;6111;3;2;1;0
8;2;1;52;4;3;7233;1;1;2;18737.16
9;3;2;49;4;5;6121;4;2;1;0
8;2;1;28;2;4;7522;1;1;2;15004.0533333333
6;2;1;62;5;5;2341;1;1;6;20746.02
10;3;1;56;5;3;6310;3;2;1;0
9;3;1;66;6;4;6113;3;2;1;0
7;2;1;39;3;5;7411;1;1;2;14848.095
9;3;2;32;2;5;5221;1;1;5;11020.4273809524
9;3;1;69;6;2;6111;3;2;1;0
9;3;2;66;6;2;6111;4;2;1;0
8;2;1;39;3;4;7522;1;1;2;11980.732
11;3;2;31;2;4;9629;1;1;2;0
9;3;1;53;4;4;6111;4;2;1;12637.66
8;2;1;55;5;4;7231;1;1;4;18771.1225
9;3;2;82;7;2;6114;3;2;1;0
9;3;1;32;2;5;6130;4;2;1;6000
8;2;1;45;4;4;7522;1;1;2;14257.5966666667
9;3;2;42;3;3;6121;4;2;1;0
10;3;1;33;2;5;6320;4;2;1;0
10;3;1;35;3;5;6320;4;2;1;0
9;3;2;34;2;5;5221;1;1;5;11020.4273809524
10;3;2;42;3;5;6320;4;2;1;0
9;3;2;41;3;5;5221;1;1;5;12443.1861363636
4;2;1;54;4;7;2619;1;1;6;36607.44
6;2;2;51;4;7;2341;1;1;6;22903.27
8;2;1;33;2;4;7126;1;1;2;0
9;3;2;32;2;5;7536;1;1;2;0
6;2;2;40;3;5;2342;1;1;6;17338.9733333333
8;2;2;48;4;4;5120;1;1;5;15827.6614285714
8;2;2;24;1;7;4419;1;1;6;0
5;2;1;29;2;7;3324;1;4;5;0
9;3;2;30;2;5;5221;1;4;5;11020.4273809524
4;2;1;43;3;7;2422;1;1;6;21967.62
9;3;2;35;3;4;6121;4;2;1;0
9;3;2;35;3;4;6121;1;1;1;0
9;3;2;54;4;3;6121;4;2;1;0
11;3;1;26;2;5;9333;1;1;2;0
11;3;1;23;1;5;9333;1;1;2;10064.36
9;3;2;39;3;4;7531;1;1;2;11426.1972727273
9;3;1;43;3;4;8331;1;1;3;13589.675
9;3;1;30;2;5;8331;1;1;2;0
9;3;2;23;1;5;7543;1;1;2;0
9;3;1;51;4;5;6130;3;2;1;4315.72222222222
9;3;2;36;3;5;7536;1;1;2;0
9;3;1;31;2;5;7536;1;1;2;0
8;2;1;31;2;7;7112;1;1;3;0
8;2;1;55;5;4;7126;1;1;2;13335.6922222222
9;3;2;51;4;5;6121;4;2;1;0
9;3;1;32;2;3;6111;1;1;1;2506.25
6;2;2;32;2;7;2631;1;1;2;26387.1916666667
9;3;1;34;2;5;8331;1;1;2;0
9;3;2;34;2;5;6121;4;2;1;0
4;2;1;31;2;7;2132;1;1;6;21374.16
11;3;2;54;4;4;9629;1;1;6;0
9;3;1;25;2;4;7114;1;1;3;9601.98
9;3;2;35;3;5;6121;4;2;1;0
9;3;2;60;5;5;6111;4;2;1;0
9;3;1;21;1;4;7536;1;1;2;17023.06
9;3;2;21;1;4;5221;1;1;5;9474.9
9;3;1;33;2;3;8172;1;1;2;0
9;3;2;40;3;3;7531;1;1;2;11579.888
9;3;1;55;5;4;8322;1;1;6;15478.65
6;2;1;23;1;7;4110;1;1;2;24311.4
7;2;2;22;1;6;3213;1;1;5;0
9;3;2;47;4;5;6121;4;2;1;0
11;3;1;23;1;5;9629;1;1;2;0
9;3;2;21;1;5;7318;1;1;2;0
11;3;2;56;5;3;9629;1;1;2;0
8;2;1;32;2;5;7222;1;1;4;15281.4
7;2;2;47;4;5;7511;1;1;2;0
11;3;2;47;4;5;9321;1;1;2;0
6;2;2;44;3;7;2221;1;1;6;18525.7966666667
11;3;1;50;4;4;9629;1;1;6;15289.7866666667
9;3;2;45;4;4;6121;4;2;1;0
9;3;1;41;3;4;7536;1;1;2;9636.4
9;3;2;35;3;3;6121;4;2;1;0
8;2;1;28;2;5;7115;1;1;3;12600
9;3;2;27;2;5;5221;1;1;5;11020.4273809524
1;1;1;63;5;7;1113;1;1;6;0
9;3;1;68;6;4;6130;3;2;1;10480.1723076923
6;2;1;25;2;7;4110;1;1;6;10196.83
11;3;2;53;4;2;9629;1;1;5;0
11;3;2;36;3;4;9321;1;1;5;11311.44
11;3;1;44;3;5;5414;1;1;2;12133.8127272727
9;3;2;31;2;4;7535;1;1;2;0
8;2;1;49;4;4;7119;1;1;2;0
7;2;2;44;3;4;7511;1;1;2;0
9;3;2;60;5;5;6111;4;2;1;0
11;3;1;35;3;3;9629;1;1;2;16124.64
9;3;2;56;5;3;4412;1;1;4;0
9;3;1;38;3;7;6111;1;1;1;0
6;2;2;33;2;7;2320;1;1;6;16329.694
9;3;1;31;2;2;6111;1;1;1;0
9;3;1;44;3;4;7535;1;1;2;0
9;3;2;41;3;5;6112;4;2;1;0
11;3;1;43;3;4;9629;1;1;2;9445.68
8;2;2;41;3;4;7512;1;1;2;10421.76
8;2;1;44;3;5;4321;1;1;1;17278.7825
9;3;2;39;3;4;7531;1;1;2;11426.1972727273
9;3;1;51;4;4;8331;1;1;2;14646.8233333333
9;3;2;48;4;5;5221;1;1;5;12250.9589189189
9;3;2;38;3;4;6121;4;2;1;0
8;2;2;35;3;5;4120;1;1;4;15484.77875
9;3;1;73;6;4;6114;3;2;1;0
9;3;1;53;4;4;8311;1;1;4;20032.11
6;2;1;44;3;7;2631;1;1;2;30030.6981818182
9;3;2;40;3;5;5221;1;1;5;12443.1861363636
11;3;1;32;2;5;5414;1;1;5;13462.0442857143
5;2;1;25;2;7;3324;1;1;5;0
4;2;2;23;1;7;3412;1;1;5;0
8;2;1;25;2;4;5131;1;1;5;0
4;2;1;55;5;7;2411;1;1;1;0
9;3;1;63;5;6;6111;3;2;1;0
9;3;1;61;5;5;5151;1;1;5;0
9;3;2;24;1;5;5151;1;1;5;0
11;3;1;63;5;2;9629;1;1;2;0
9;3;2;57;5;2;6121;4;2;1;0
9;3;1;34;2;4;8331;1;1;4;18358.3775
9;3;1;33;2;5;8332;1;1;4;14107.2075
9;3;2;62;5;5;6114;3;2;1;0
8;2;1;30;2;4;7522;1;1;2;15004.0533333333
8;2;2;23;1;6;4322;1;1;5;0
9;3;1;42;3;4;6130;3;2;1;6917.87907407407
8;2;2;44;3;5;5131;1;1;2;9800.04
9;3;2;41;3;5;6121;4;2;1;0
11;3;1;18;1;4;9629;1;1;3;0
9;3;1;58;5;3;6113;3;2;1;0
9;3;2;53;4;2;6121;4;2;1;0
8;2;1;31;2;2;7512;1;1;2;0
8;2;2;27;2;5;7512;1;1;2;11675.28
9;3;2;33;2;5;7531;1;1;2;11112.48
9;3;2;32;2;3;7531;1;1;2;13783.535
11;3;1;61;5;5;9629;1;1;6;6467.75
9;3;2;54;4;3;6121;4;2;1;0
9;3;2;56;5;3;6121;4;2;1;0
11;3;1;40;3;4;9629;1;1;6;9445.68
9;3;1;25;2;3;8322;1;1;5;19024.536
9;3;2;52;4;5;8156;1;1;2;13753.82
9;3;1;45;4;3;8322;1;1;4;13457.9566666667
9;3;2;46;4;2;6121;4;2;1;0
9;3;1;25;2;4;8322;1;1;4;14022.00375
9;3;2;55;5;2;5311;1;1;6;0
9;3;1;26;2;5;7531;1;1;2;0
11;3;1;58;5;3;9629;1;1;3;0
9;3;2;51;4;6;6121;4;2;1;0
9;3;2;31;2;3;7531;1;1;2;13783.535
7;2;1;34;2;3;7511;1;1;2;0
9;3;1;50;4;5;7214;1;1;2;18257.218
9;3;2;23;1;5;8156;1;1;2;11529.1
11;3;1;33;2;4;9629;1;1;3;0
9;3;2;59;5;2;6111;4;2;1;2750
9;3;2;41;3;5;8156;1;1;2;11834.96
9;3;1;33;2;5;8156;1;1;2;13663.5133333333
9;3;2;27;2;4;8156;1;1;2;13142.34
4;2;1;25;2;7;2144;1;1;2;24733.0407692308
11;3;2;50;4;3;9629;1;1;6;13233.12
9;3;1;19;1;4;6111;1;1;1;5866.66666666667
8;2;1;44;3;7;4323;1;1;4;0
9;3;2;48;4;5;8156;1;1;2;13753.82
6;2;2;27;2;7;2250;1;1;6;0
9;3;1;39;3;5;5151;1;1;5;14567.04
9;3;2;39;3;5;5151;1;1;5;13054.57
9;3;2;43;3;5;6121;4;2;1;0
9;3;2;23;1;5;5221;1;1;5;10305.8809090909
9;3;2;23;1;5;5221;1;1;5;10305.8809090909
9;3;1;77;7;3;6130;3;2;1;6337
8;2;1;30;2;5;5411;1;1;6;20005.0425
11;3;2;22;1;5;9333;1;1;5;0
9;3;1;23;1;5;6121;1;1;1;0
4;2;1;45;4;6;2132;1;1;6;0
8;2;2;40;3;5;5120;1;1;5;12102.958
8;2;1;47;4;3;7512;1;1;2;0
9;3;2;44;3;4;7531;1;1;2;11426.1972727273
6;2;2;47;4;5;2330;1;1;6;13841.4333333333
11;3;1;21;1;5;9333;1;4;2;10064.36
11;3;2;48;4;3;9629;1;1;2;13233.12
9;3;2;23;1;4;8156;1;1;2;0
9;3;1;19;1;4;8156;1;1;2;11559.96
11;3;1;42;3;3;9629;1;1;2;16124.64
9;3;2;37;3;2;6121;4;2;1;0
11;3;2;47;4;5;5414;1;1;5;8403.96
9;3;2;57;5;3;6121;4;2;1;0
9;3;1;34;2;4;8331;1;1;2;18358.3775
9;3;2;49;4;5;6121;4;2;1;0
9;3;1;70;6;3;6112;3;2;1;0
8;2;1;50;4;5;7233;1;1;2;18853.9333333333
11;3;1;37;3;3;5414;1;1;5;13685.9866666667
9;3;1;31;2;3;8312;1;1;4;0
9;3;2;35;3;5;7531;1;1;2;12193.9066666667
9;3;2;29;2;5;7531;1;1;2;11112.48
11;3;1;27;2;3;9334;1;1;5;0
8;2;1;47;4;4;7224;1;1;2;19694.21
9;3;2;37;3;3;7536;1;1;2;13991.32
9;3;1;19;1;5;7536;1;1;2;0
11;3;1;34;2;2;9312;1;1;3;0
11;3;1;31;2;3;9329;1;1;2;9370.75333333333
9;3;2;52;4;2;6121;4;2;1;0
9;3;2;43;3;3;6121;4;2;1;0
11;3;2;24;1;3;9629;1;4;5;0
9;3;2;52;4;2;6121;4;2;1;0
8;2;1;25;2;4;7523;1;1;2;0
9;3;2;47;4;3;5162;1;1;5;0
9;3;2;37;3;4;6121;4;2;1;0
9;3;2;53;4;4;8156;1;1;2;13666.29
9;3;2;31;2;4;8156;1;1;2;13142.34
9;3;2;34;2;4;8156;1;1;2;13142.34
9;3;1;38;3;3;8156;1;1;2;12614.96
7;2;1;46;4;5;7413;1;4;3;20614.03
9;3;2;39;3;3;5221;1;1;5;11352.3
9;3;1;63;5;6;6130;3;2;1;0
7;2;1;40;3;5;7422;1;1;4;20395.4266666667
6;2;2;38;3;6;2221;1;1;6;18834.53
8;2;1;41;3;5;4323;1;1;4;0
9;3;2;37;3;3;7536;1;1;2;13991.32
8;2;1;49;4;5;7522;1;1;2;18646.93
8;2;2;51;4;5;7512;1;1;2;12934.4375
9;3;2;26;2;5;5221;1;1;5;11020.4273809524
7;2;2;33;2;7;3511;1;1;2;0
7;2;1;34;2;5;3522;1;1;4;0
9;3;2;30;2;5;6121;4;2;1;0
6;2;2;46;4;5;2352;1;1;6;0
7;2;1;26;2;7;3113;1;1;2;0
8;2;1;48;4;5;7231;1;1;4;18569.2425
9;3;2;46;4;5;8156;1;1;2;13753.82
9;3;1;40;3;5;8344;1;1;2;0
9;3;2;30;2;5;7531;1;1;2;11112.48
11;3;1;60;5;3;9629;1;4;5;0
9;3;2;36;3;5;5221;1;1;5;12443.1861363636
8;2;1;55;5;5;7223;1;1;2;22052.165
9;3;2;47;4;5;7531;1;1;2;11756.1228571429
7;2;1;36;3;5;3313;1;1;6;16986.025
6;2;2;29;2;7;2631;1;1;5;26387.1916666667
1;1;1;42;3;7;1120;1;1;5;22111.29
8;2;2;29;2;4;7512;3;2;2;11998.98
8;2;1;33;2;4;7512;1;1;2;16950.84
8;2;2;24;1;4;7512;1;1;2;0
9;3;2;54;4;4;8160;1;1;2;9087.72
8;2;1;30;2;3;7512;1;1;2;0
8;2;2;27;2;3;7512;1;1;2;0
9;3;1;41;3;5;8332;1;1;2;19926.0794117647
9;3;2;34;2;4;6121;4;2;1;0
9;3;2;69;6;3;6111;3;2;1;600
8;2;1;49;4;5;4321;1;1;4;12473.4575
9;3;2;46;4;3;7531;1;1;2;11588.2583333333
11;3;1;24;1;4;5414;1;1;5;9300.72
8;2;1;30;2;3;7112;1;1;2;9514.305
8;2;2;26;2;3;5132;1;1;5;8326.74
6;2;1;39;3;7;2250;1;1;7;0
6;2;2;42;3;7;2211;1;1;6;26045.92
9;3;2;63;5;5;6111;4;2;1;0
11;3;1;41;3;5;5414;1;1;5;12133.8127272727
6;2;2;40;3;7;2635;1;1;6;21758.2333333333
9;3;1;31;2;5;8342;1;1;2;0
6;2;2;24;1;6;2221;1;1;6;0
9;3;2;71;6;3;6130;3;2;1;4400.73743589744
8;2;1;39;3;4;7224;1;1;4;14275.944
6;2;2;32;2;6;2221;1;1;6;18780.6475
9;3;1;75;7;2;6111;3;2;1;0
6;2;2;25;2;7;2330;1;1;6;15457.847037037
9;3;2;48;4;3;5221;1;1;5;8585.57714285714
11;3;1;51;4;4;9333;1;1;2;8307.48
11;3;2;47;4;5;9111;1;1;5;14006.04
11;3;1;20;1;4;9333;1;1;2;7689
11;3;2;24;1;5;9333;1;1;2;0
9;3;1;60;5;4;6111;3;2;1;6240
8;2;1;25;2;7;4221;1;1;5;17996.52
9;3;2;49;4;4;5162;1;1;5;0
8;2;1;27;2;4;7115;1;1;2;8143.63333333333
9;3;1;40;3;4;6130;1;1;1;6917.87907407407
11;3;2;34;2;3;9629;1;1;2;0
9;3;2;75;7;3;6130;4;2;1;6818.50666666667
9;3;1;41;3;4;8341;1;1;1;11151.0583333333
11;3;2;38;3;4;9321;1;1;2;11311.44
9;3;1;56;5;4;8332;1;4;3;14296.8441666667
11;3;2;51;4;4;9629;1;4;4;0
9;3;1;31;2;4;8322;1;1;2;14022.00375
9;3;2;29;2;4;7531;1;1;2;11916.5066666667
9;3;1;64;5;4;6130;3;2;1;5582.48930232558
8;2;2;42;3;5;7512;1;1;2;11661.09
9;3;1;22;1;3;8332;1;1;2;0
9;3;2;23;1;3;5221;1;1;2;10430.28
10;3;1;34;2;3;6320;4;2;1;0
9;3;2;30;2;4;6121;4;2;1;0
9;3;1;38;3;4;5151;1;1;2;0
9;3;1;37;3;5;8332;1;1;2;19926.0794117647
11;3;1;43;3;5;5414;1;1;5;12133.8127272727
11;3;2;43;3;4;9629;1;1;1;11448
8;2;1;19;1;5;5412;1;1;5;28574.28
9;3;1;65;6;3;6111;3;2;1;0
11;3;2;43;3;4;9629;1;1;1;11448
6;2;2;24;1;7;2330;1;1;6;4411.04
6;2;1;29;2;7;2330;1;1;6;13227.3577777778
8;2;2;27;2;5;4321;1;1;2;15633.7366666667
7;2;1;46;4;5;7413;1;1;2;20614.03
9;3;1;58;5;5;5221;1;1;5;0
9;3;2;53;4;5;6121;4;2;1;0
6;2;2;25;2;7;2330;1;4;6;15457.847037037
8;2;1;40;3;4;4323;1;1;4;0
9;3;2;35;3;3;6121;4;2;1;0
8;2;1;39;3;5;4321;1;1;2;17278.7825
8;2;2;36;3;4;7512;1;1;2;10421.76
9;3;1;63;5;4;6111;3;2;1;6240
7;2;1;41;3;4;7511;1;1;2;0
9;3;2;43;3;5;5221;3;2;5;12443.1861363636
9;3;2;63;5;3;6111;4;2;1;2332.66666666667
8;2;1;39;3;5;7233;1;1;6;15741.3666666667
9;3;2;30;2;3;7543;1;1;2;0
1;1;1;36;3;7;1120;1;1;3;22111.29
9;3;2;32;2;4;8156;1;1;2;13142.34
9;3;2;52;4;3;6121;4;2;1;0
8;2;2;30;2;3;5132;1;1;5;8326.74
9;3;2;49;4;5;5221;3;2;5;12250.9589189189
6;2;2;25;2;6;2221;1;1;6;18780.6475
5;2;1;23;1;5;3322;1;1;2;14918.79
9;3;1;71;6;4;6112;3;2;1;0
9;3;1;40;3;7;5151;1;1;4;25436.58
9;3;1;67;6;6;6112;3;2;1;0
9;3;1;73;6;2;6114;3;2;1;0
9;3;1;15;1;2;6111;4;2;1;0
10;3;1;42;3;3;6310;4;2;1;0
10;3;2;39;3;3;6310;4;2;1;0
9;3;2;67;6;2;6111;1;1;1;0
9;3;1;50;4;3;6111;1;1;1;7950
9;3;2;64;5;2;6113;3;2;1;0
10;3;1;61;5;2;6320;3;2;1;0
9;3;2;52;4;2;6111;1;1;1;0
9;3;2;78;7;2;6111;4;2;1;0
10;3;1;28;2;2;6320;4;2;1;0
10;3;1;43;3;3;6320;3;2;1;0
10;3;2;80;7;2;6320;4;2;1;0
10;3;1;41;3;3;6320;3;2;1;0
10;3;2;36;3;3;6320;4;2;1;0
10;3;2;80;7;2;6320;4;2;1;0
9;3;1;35;3;5;8322;1;1;3;15918.6877142857
11;3;2;32;2;5;9112;1;1;3;0
9;3;1;52;4;4;8322;1;1;2;16093.3232
9;3;2;54;4;3;6121;4;2;1;0
9;3;2;28;2;4;7531;1;1;2;11916.5066666667
9;3;1;31;2;3;8344;1;1;2;0
5;2;1;37;3;4;3324;1;1;2;0
9;3;2;30;2;4;6121;4;2;1;0
9;3;1;64;5;2;6111;1;1;1;0
8;2;1;34;2;4;7112;1;1;3;11090.2890909091
11;3;1;25;2;5;9629;1;4;3;0
9;3;1;49;4;3;6111;1;1;1;7950
8;2;1;45;4;3;7112;1;1;3;15084.568
11;3;1;54;4;4;9212;4;2;1;0
11;3;2;42;3;4;9212;4;2;1;0
9;3;1;21;1;5;5223;1;1;4;4200
9;3;2;66;6;4;6130;4;2;1;10664.352
9;3;1;67;6;2;6113;3;2;1;0
9;3;1;32;2;3;6130;4;2;1;2735.41666666667
7;2;1;41;3;4;7511;1;1;2;0
7;2;2;32;2;3;7511;1;1;2;0
9;3;1;25;2;5;8322;1;1;2;16995.1467647059
9;3;2;24;1;5;5221;1;1;5;10305.8809090909
6;2;1;35;3;5;2631;1;1;6;0
9;3;2;56;5;5;5230;1;1;6;0
9;3;1;31;2;2;6130;4;2;1;2723.33333333333
9;3;1;50;4;4;7214;1;1;3;15846.2464705882
4;2;1;29;2;7;2142;1;1;7;29272.015
9;3;1;65;6;2;6111;3;2;1;0
9;3;2;61;5;3;6121;4;2;1;0
9;3;1;43;3;3;6130;4;2;1;3789.05149253731
9;3;1;41;3;3;6111;1;1;1;3320
9;3;2;73;6;2;6111;4;2;1;0
11;3;1;74;6;1;9213;3;2;1;0
11;3;1;49;4;3;9333;1;1;2;14059.135
8;2;2;43;3;3;4321;1;1;5;0
7;2;1;26;2;3;7511;1;1;2;0
9;3;2;33;2;3;6121;4;2;1;0
