year,Age,Sex,poverty,Income_EQ,civil_status,Education,Occup,area_resid,family_size,REG
2011,78,2,1,9367,1,3,6,3,2,RO41
2011,73,1,1,5927,1,3,6,3,2,RO41
2011,60,2,1,5927,1,3,6,3,2,RO41
2011,44,1,1,5177,1,4,5,3,3,RO41
2011,14,2,1,5177,0,0,0,3,3,RO41
2011,40,2,1,5177,1,4,5,3,3,RO41
2011,56,2,1,6380,4,3,6,3,1,RO41
2011,67,1,1,9033,1,4,6,3,2,RO41
2011,69,2,1,9033,1,2,6,3,2,RO41
2011,86,1,1,8940,1,6,6,3,2,RO41
2011,74,2,1,8940,1,2,6,3,2,RO41
2011,57,2,1,1075,4,3,5,3,1,RO41
2011,77,2,1,60,4,2,5,3,1,RO41
2011,80,2,1,3100,4,2,5,3,1,RO41
2011,69,1,1,1913,1,3,5,3,2,RO41
2011,64,2,1,1913,1,3,5,3,2,RO41
2011,77,1,1,373,1,3,5,3,2,RO41
2011,81,2,1,373,1,3,5,3,2,RO41
2011,67,1,1,6033,1,3,6,3,2,RO41
2011,65,2,1,6033,1,3,5,3,2,RO41
2011,62,1,1,4087,1,3,6,3,2,RO41
2011,57,2,1,4087,1,3,7,3,2,RO41
2011,83,1,1,4267,1,3,6,3,2,RO41
2011,76,2,1,4267,1,3,7,3,2,RO41
2011,64,1,1,4753,1,3,6,3,2,RO41
2011,58,2,1,4753,1,3,7,3,2,RO41
2011,76,1,1,9893,1,4,6,3,2,RO41
2011,71,2,1,9893,1,3,6,3,2,RO41
2011,49,1,1,8480,2,3,5,3,2,RO41
2011,79,2,1,8480,4,3,6,3,2,RO41
2011,73,2,1,1614,4,3,7,3,1,RO41
2011,52,2,1,1635,4,2,7,3,1,RO41
2011,6,1,1,2571,0,0,0,3,4,RO41
2011,8,1,1,2571,0,0,0,3,4,RO41
2011,42,1,1,2571,1,3,5,3,4,RO41
2011,26,2,1,2571,1,3,7,3,4,RO41
2011,43,1,1,2542,1,4,3,3,3,RO41
2011,4,2,1,2542,0,0,0,3,3,RO41
2011,43,2,1,2542,1,4,7,3,3,RO41
2011,42,1,1,7313,1,6,1,3,2,RO41
2011,42,2,1,7313,1,6,1,3,2,RO41
2011,78,1,1,6050,4,4,6,3,1,RO41
2011,36,1,1,2110,2,3,5,3,1,RO41
2011,67,2,0,21240,5,6,6,1,1,RO32
2011,52,2,0,17380,4,5,1,1,1,RO32
2011,48,1,1,11791,1,6,1,1,3,RO32
2011,9,2,1,11791,0,0,0,1,3,RO32
2011,48,2,1,11791,1,4,1,1,3,RO32
2011,89,2,0,15148,4,9,6,1,1,RO32
2011,76,2,1,10170,5,4,6,1,1,RO32
2011,86,2,1,8850,4,6,6,1,1,RO32
2011,85,2,1,12690,4,6,6,1,1,RO32
2011,27,2,1,7720,2,6,1,1,1,RO32
2011,52,2,1,7054,2,6,1,1,1,RO32
2011,70,2,1,8550,4,6,6,1,1,RO32
2011,48,1,0,18450,1,9,1,1,4,RO32
2011,8,2,0,18450,0,0,0,1,4,RO32
2011,45,2,0,18450,1,9,1,1,4,RO32
2011,21,2,0,18450,2,6,7,1,4,RO32
2011,77,1,1,13900,1,6,6,1,2,RO32
2011,76,2,1,13900,1,6,6,1,2,RO32
2011,79,1,1,13900,1,6,6,1,2,RO32
2011,74,2,1,13900,1,6,6,1,2,RO32
2011,60,1,0,17100,1,8,6,1,3,RO32
2011,52,2,0,17100,1,6,1,1,3,RO32
2011,28,2,0,17100,2,9,1,1,3,RO32
2011,57,1,0,21100,1,6,1,1,3,RO32
2011,33,1,0,21100,2,6,1,1,3,RO32
2011,54,2,0,21100,1,6,6,1,3,RO32
2011,6,1,0,22764,0,0,0,1,4,RO32
2011,51,1,0,22764,1,8,1,1,4,RO32
2011,15,2,0,22764,2,3,7,1,4,RO32
2011,43,2,0,22764,1,8,1,1,4,RO32
2011,61,2,0,17880,4,9,6,1,1,RO32
2011,81,1,1,14780,1,3,6,1,2,RO32
2011,72,2,1,14780,1,3,6,1,2,RO32
2011,73,1,0,15540,1,9,6,1,2,RO32
2011,66,2,0,15540,1,6,6,1,2,RO32
2011,67,2,1,8230,4,6,6,1,1,RO32
2011,4,1,1,11808,0,0,0,1,3,RO32
2011,28,1,1,11808,1,6,1,1,3,RO32
2011,31,2,0,11808,1,9,1,1,3,RO32
2011,29,2,0,21875,2,9,1,1,1,RO32
2011,63,2,1,11820,4,6,6,1,1,RO32
2011,56,1,1,13933,1,7,1,1,2,RO32
2011,47,2,1,13933,1,5,1,1,2,RO32
2011,52,1,1,8667,1,3,1,1,2,RO32
2011,59,2,1,8667,1,3,1,1,2,RO32
2011,63,2,1,9600,4,3,6,1,1,RO32
2011,32,1,0,17391,1,6,1,1,3,RO32
2011,5,2,0,17391,0,0,0,1,3,RO32
2011,29,2,0,17391,1,6,1,1,3,RO32
2011,69,1,1,13060,1,6,6,1,2,RO32
2011,68,2,1,13060,1,6,6,1,2,RO32
2011,74,1,0,17088,1,9,6,1,2,RO32
2011,75,2,0,17088,1,9,6,1,2,RO32
2011,58,2,1,13260,2,6,6,1,1,RO32
2011,1,2,1,10056,0,0,0,1,3,RO32
2011,54,2,1,10056,4,6,6,1,3,RO32
2011,32,2,1,10056,2,6,1,1,3,RO32
2011,70,2,1,9300,4,6,6,1,1,RO32
2011,74,1,1,13736,1,6,6,1,2,RO32
2011,75,2,1,13736,1,6,6,1,2,RO32
2011,75,2,1,10186,4,7,6,1,1,RO32
2011,70,1,0,22560,1,9,6,1,2,RO32
2011,69,2,0,22560,1,9,6,1,2,RO32
2011,61,1,0,17986,1,9,1,1,2,RO32
2011,62,2,0,17986,1,6,6,1,2,RO32
2011,71,2,0,17016,4,9,6,1,1,RO32
2011,12,1,0,15764,0,0,0,1,4,RO32
2011,56,1,0,15764,2,4,1,1,4,RO32
2011,80,2,0,15764,4,3,6,1,4,RO32
2011,53,2,0,15764,5,6,6,1,4,RO32
2011,48,1,0,20936,1,9,1,1,3,RO32
2011,20,1,0,20936,2,6,1,1,3,RO32
2011,42,2,0,20936,1,6,1,1,3,RO32
2011,62,1,0,18100,1,13,6,1,2,RO32
2011,60,2,0,18100,1,9,6,1,2,RO32
2011,48,1,0,7668,1,9,1,1,4,RO32
2011,18,1,1,7668,2,6,7,1,4,RO32
2011,16,2,1,7668,2,3,7,1,4,RO32
2011,52,2,0,7668,1,9,1,1,4,RO32
2011,80,2,1,10694,4,7,6,1,1,RO32
2011,1,1,1,13579,0,0,0,1,5,RO32
2011,53,1,1,13579,1,4,6,1,5,RO32
2011,32,1,1,13579,1,4,1,1,5,RO32
2011,52,2,1,13579,1,4,6,1,5,RO32
2011,32,2,1,13579,1,6,7,1,5,RO32
2011,30,2,0,11331,2,12,1,1,1,RO32
2011,48,1,1,8295,1,4,1,1,4,RO32
2011,25,1,0,8295,2,9,7,1,4,RO32
2011,46,2,1,8295,1,6,1,1,4,RO32
2011,22,2,1,8295,2,6,7,1,4,RO32
2011,52,1,0,20021,5,9,1,1,1,RO32
2011,42,1,0,22469,1,5,2,1,4,RO32
2011,23,1,0,22469,2,6,3,1,4,RO32
2011,40,2,0,22469,1,3,1,1,4,RO32
2011,19,2,0,22469,2,6,7,1,4,RO32
2011,48,1,1,10104,1,4,2,1,4,RO32
2011,23,1,1,10104,2,6,3,1,4,RO32
2011,21,1,1,10104,2,6,7,1,4,RO32
2011,45,2,1,10104,1,6,1,1,4,RO32
2011,0,1,0,16989,0,0,0,1,4,RO32
2011,29,1,0,16989,1,9,1,1,4,RO32
2011,3,2,0,16989,0,0,0,1,4,RO32
2011,36,2,0,16989,1,9,1,1,4,RO32
2011,49,1,1,9781,1,4,1,1,2,RO32
2011,47,2,1,9781,1,4,1,1,2,RO32
2011,45,2,1,5299,2,6,6,1,1,RO32
2011,58,1,0,17773,1,9,1,1,2,RO32
2011,59,2,0,17773,1,7,6,1,2,RO32
2011,83,2,1,12561,4,2,6,1,2,RO32
2011,56,2,1,12561,4,4,6,1,2,RO32
2011,81,1,1,14137,1,4,6,1,8,RO32
2011,58,1,1,14137,1,4,1,1,8,RO32
2011,38,1,1,14137,1,4,1,1,8,RO32
2011,81,2,1,14137,1,2,7,1,8,RO32
2011,1,2,1,14137,0,0,0,1,8,RO32
2011,56,2,1,14137,1,4,1,1,8,RO32
2011,26,2,1,14137,2,6,1,1,8,RO32
2011,31,2,1,14137,1,6,7,1,8,RO32
2011,60,1,0,16756,1,4,1,1,4,RO32
2011,32,1,0,16756,2,9,1,1,4,RO32
2011,84,2,0,16756,4,4,6,1,4,RO32
2011,55,2,0,16756,1,4,6,1,4,RO32
2011,5,1,1,9119,0,0,0,1,3,RO32
2011,28,1,1,9119,1,3,3,1,3,RO32
2011,28,2,1,9119,1,4,7,1,3,RO32
2011,1,1,1,14376,0,0,0,1,5,RO32
2011,26,1,1,14376,1,4,2,1,5,RO32
2011,56,2,1,14376,4,3,6,1,5,RO32
2011,32,2,1,14376,1,4,1,1,5,RO32
2011,29,2,1,14376,5,6,1,1,5,RO32
2011,35,1,1,12434,5,6,1,1,2,RO32
2011,57,2,1,12434,4,3,6,1,2,RO32
2011,49,1,1,2177,5,4,4,1,3,RO32
2011,70,2,1,2177,4,2,6,1,3,RO32
2011,17,2,1,2177,2,3,7,1,3,RO32
2011,64,1,1,9067,1,4,6,1,2,RO32
2011,64,2,1,9067,1,3,6,1,2,RO32
2011,9,1,0,20474,0,0,0,1,3,RO32
2011,36,1,0,20474,1,5,1,1,3,RO32
2011,33,2,0,20474,1,6,1,1,3,RO32
2011,52,1,0,22500,1,7,1,1,3,RO32
2011,26,1,0,22500,2,9,1,1,3,RO32
2011,53,2,0,22500,1,6,6,1,3,RO32
2011,32,1,0,16869,1,6,1,1,2,RO32
2011,30,2,0,16869,1,6,7,1,2,RO32
2011,51,1,0,19665,1,4,4,1,4,RO32
2011,24,1,0,19665,1,7,1,1,4,RO32
2011,47,2,0,19665,1,6,1,1,4,RO32
2011,24,2,0,19665,1,7,1,1,4,RO32
2011,40,1,1,11813,2,6,1,1,2,RO32
2011,72,2,1,11813,4,3,6,1,2,RO32
2011,32,1,0,10761,2,9,1,1,1,RO32
2011,3,1,0,19099,0,0,0,1,4,RO32
2011,33,1,0,19099,1,9,1,1,4,RO32
2011,1,2,0,19099,0,0,0,1,4,RO32
2011,28,2,0,19099,1,9,7,1,4,RO32
2011,46,1,1,11224,1,6,1,1,3,RO32
2011,13,2,1,11224,0,0,0,1,3,RO32
2011,42,2,1,11224,1,3,1,1,3,RO32
2011,57,1,1,7580,1,4,6,1,2,RO32
2011,48,2,1,7580,1,3,6,1,2,RO32
2011,39,1,1,9040,2,6,1,1,1,RO32
2011,68,2,1,7110,4,4,6,1,1,RO32
2011,45,1,0,2700,1,9,6,1,2,RO32
2011,43,2,1,2700,1,6,7,1,2,RO32
2011,79,1,1,11100,1,2,6,1,2,RO32
2011,77,2,1,11100,1,2,6,1,2,RO32
2011,71,1,1,10060,4,2,6,1,1,RO32
2011,69,1,1,11100,1,3,6,1,2,RO32
2011,64,2,1,11100,1,2,6,1,2,RO32
2011,70,1,1,11100,1,4,6,1,2,RO32
2011,68,2,1,11100,1,6,6,1,2,RO32
2011,67,2,1,7060,4,3,6,1,1,RO32
2011,40,2,0,8550,2,11,7,1,1,RO32
2011,77,1,0,15100,1,4,6,1,2,RO32
2011,72,2,0,15100,1,4,6,1,2,RO32
2011,72,2,1,11304,4,7,6,1,1,RO32
2011,69,2,1,9588,4,4,6,1,1,RO32
2011,72,2,1,8952,4,3,6,1,1,RO32
2011,70,1,0,18016,1,7,6,1,2,RO32
2011,68,2,0,18016,1,6,6,1,2,RO32
2011,56,2,1,9195,5,4,6,1,1,RO32
2011,32,2,0,16500,2,8,2,1,1,RO32
2011,73,2,1,11292,4,3,6,1,1,RO32
2011,69,2,1,14400,4,7,6,1,1,RO32
2011,74,1,0,16160,1,4,6,1,2,RO32
2011,71,2,0,16160,1,3,6,1,2,RO32
2011,69,2,1,8650,4,4,6,1,1,RO32
2011,20,1,0,19705,2,6,7,1,3,RO32
2011,53,2,0,19705,4,6,6,1,3,RO32
2011,28,2,0,19705,2,8,1,1,3,RO32
2011,64,1,0,9040,5,10,6,1,1,RO32
2011,57,1,0,12100,1,9,1,1,3,RO32
2011,60,2,1,12100,1,6,1,1,3,RO32
2011,22,2,1,12100,2,6,7,1,3,RO32
2011,69,1,0,15064,1,6,6,1,2,RO32
2011,59,2,0,15064,1,6,6,1,2,RO32
2011,29,1,0,21457,1,9,1,1,2,RO32
2011,28,2,0,21457,1,10,1,1,2,RO32
2011,59,1,1,11688,1,6,6,1,2,RO32
2011,58,2,1,11688,1,7,6,1,2,RO32
2011,29,2,0,15005,2,9,1,1,1,RO32
2011,87,1,0,15080,1,6,6,1,2,RO32
2011,80,2,0,15080,1,6,6,1,2,RO32
2011,65,2,1,11970,5,6,6,1,1,RO32
2011,80,1,1,14900,1,4,6,1,2,RO32
2011,76,2,1,14900,1,6,6,1,2,RO32
2011,78,2,1,11520,4,6,6,1,1,RO32
2011,74,2,0,20400,4,9,6,1,1,RO32
2011,59,1,1,13900,1,4,6,1,2,RO32
2011,57,2,1,13900,1,6,6,1,2,RO32
2011,71,1,0,18773,1,9,6,1,2,RO32
2011,72,2,0,18773,1,9,6,1,2,RO32
2011,7,1,1,19668,0,0,0,1,9,RO32
2011,59,1,1,19668,1,4,6,1,9,RO32
2011,33,1,1,19668,1,4,1,1,9,RO32
2011,31,1,1,19668,1,7,1,1,9,RO32
2011,31,1,0,19668,1,9,1,1,9,RO32
2011,54,2,1,19668,1,4,6,1,9,RO32
2011,33,2,1,19668,1,7,1,1,9,RO32
2011,24,2,0,19668,1,9,1,1,9,RO32
2011,26,2,0,19668,1,9,1,1,9,RO32
2011,53,1,1,5985,1,4,6,1,3,RO32
2011,15,2,1,5985,2,3,7,1,3,RO32
2011,52,2,1,5985,1,4,6,1,3,RO32
2011,58,1,1,14515,1,6,1,1,2,RO32
2011,56,2,1,14515,1,6,1,1,2,RO32
2011,42,1,1,13767,1,6,1,1,2,RO32
2011,36,2,0,13767,1,9,1,1,2,RO32
2011,15,1,1,13958,2,3,7,1,3,RO32
2011,44,1,1,13958,1,6,1,1,3,RO32
2011,35,2,1,13958,1,6,7,1,3,RO32
2011,71,1,1,11167,1,3,6,1,2,RO32
2011,69,2,1,11167,1,3,6,1,2,RO32
2011,53,1,1,5807,1,3,1,1,2,RO32
2011,50,2,1,5807,1,4,7,1,2,RO32
2011,55,1,1,16118,1,4,1,1,5,RO32
2011,32,1,1,16118,2,4,1,1,5,RO32
2011,23,1,1,16118,2,6,1,1,5,RO32
2011,52,2,1,16118,1,4,1,1,5,RO32
2011,30,2,1,16118,2,6,1,1,5,RO32
2011,29,1,0,18281,1,9,1,1,2,RO32
2011,30,2,0,18281,1,9,1,1,2,RO32
2011,59,1,1,11407,1,4,6,1,2,RO32
2011,52,2,1,11407,1,4,1,1,2,RO32
2011,59,1,0,18381,1,9,1,1,3,RO32
2011,57,2,0,18381,1,9,6,1,3,RO32
2011,25,2,0,18381,2,12,7,1,3,RO32
2011,27,1,1,13148,1,6,1,1,2,RO32
2011,24,2,1,13148,1,4,1,1,2,RO32
2011,35,2,1,11011,2,6,1,1,1,RO32
2011,44,1,0,19142,1,6,1,1,3,RO32
2011,21,1,0,19142,2,6,1,1,3,RO32
2011,41,2,0,19142,1,6,1,1,3,RO32
2011,1,1,1,5427,0,0,0,1,7,RO32
2011,55,1,1,5427,1,6,1,1,7,RO32
2011,34,1,1,5427,1,4,1,1,7,RO32
2011,2,2,1,5427,0,0,0,1,7,RO32
2011,53,2,1,5427,1,3,7,1,7,RO32
2011,31,2,1,5427,1,3,7,1,7,RO32
2011,32,2,1,5427,2,3,1,1,7,RO32
2011,61,1,1,14967,1,3,6,1,2,RO32
2011,61,2,1,14967,1,6,6,1,2,RO32
2011,36,1,0,16880,2,9,1,1,3,RO32
2011,13,2,0,16880,0,0,0,1,3,RO32
2011,38,2,0,16880,2,9,1,1,3,RO32
2011,50,1,0,12150,2,9,1,1,1,RO32
2011,22,1,1,8990,2,6,7,1,3,RO32
2011,46,1,1,8990,1,4,6,1,3,RO32
2011,43,2,1,8990,1,6,1,1,3,RO32
2011,71,1,1,10740,4,7,6,1,1,RO32
2011,41,1,0,21488,1,7,1,1,3,RO32
2011,3,2,0,21488,0,0,0,1,3,RO32
2011,32,2,0,21488,1,6,1,1,3,RO32
2011,29,1,0,16746,1,4,1,1,3,RO32
2011,55,2,0,16746,4,4,6,1,3,RO32
2011,27,2,0,16746,1,4,1,1,3,RO32
2011,52,1,0,14364,1,9,1,1,4,RO32
2011,23,1,1,14364,2,6,7,1,4,RO32
2011,21,1,1,14364,2,6,7,1,4,RO32
2011,49,2,1,14364,1,6,1,1,4,RO32
2011,17,1,1,0,2,3,7,1,1,RO32
2011,96,1,1,8667,1,4,6,1,2,RO32
2011,82,2,1,8667,1,2,7,1,2,RO32
2011,10,1,1,4762,0,0,0,1,3,RO32
2011,4,1,1,4762,0,0,0,1,3,RO32
2011,34,2,1,4762,5,4,1,1,3,RO32
2011,78,2,0,15510,4,6,6,1,1,RO32
2011,81,1,1,13603,4,5,6,1,1,RO32
2011,18,2,1,2167,2,6,7,1,2,RO32
2011,19,2,1,2167,2,6,7,1,2,RO32
2011,78,1,1,13160,4,7,6,1,1,RO32
2011,75,1,0,19056,1,7,6,1,2,RO32
2011,72,2,0,19056,1,7,6,1,2,RO32
2011,16,1,0,24455,2,3,7,1,3,RO32
2011,42,1,0,24455,1,12,1,1,3,RO32
2011,38,2,0,24455,1,10,1,1,3,RO32
2011,41,1,1,5428,1,6,3,1,5,RO32
2011,5,2,1,5428,0,0,0,1,5,RO32
2011,4,2,1,5428,0,0,0,1,5,RO32
2011,9,2,1,5428,0,0,0,1,5,RO32
2011,27,2,1,5428,1,1,7,1,5,RO32
2011,54,2,0,11870,4,13,6,1,1,RO32
2011,64,1,0,15133,1,7,6,1,2,RO32
2011,60,2,0,15133,1,4,6,1,2,RO32
2011,60,2,1,10700,4,6,3,1,1,RO32
2011,55,1,0,13800,1,12,4,1,2,RO32
2011,53,2,0,13800,1,9,1,1,2,RO32
2011,77,2,1,8815,4,3,6,1,1,RO32
2011,34,2,1,11391,2,8,1,1,1,RO32
2011,28,1,0,10822,2,12,1,1,1,RO32
2011,64,2,1,10570,4,3,6,1,1,RO32
2011,56,1,1,12394,1,3,6,1,2,RO32
2011,49,2,1,12394,1,3,1,1,2,RO32
2011,18,1,1,4843,2,3,7,1,2,RO32
2011,46,2,1,4843,5,5,7,1,2,RO32
2011,51,1,1,12226,1,8,1,1,4,RO32
2011,29,1,1,12226,2,6,1,1,4,RO32
2011,46,2,1,12226,1,6,1,1,4,RO32
2011,23,2,1,12226,2,8,1,1,4,RO32
2011,54,1,0,21767,1,4,1,1,3,RO32
2011,25,1,0,21767,2,10,1,1,3,RO32
2011,50,2,0,21767,1,5,1,1,3,RO32
2011,54,1,1,12874,1,4,1,1,2,RO32
2011,50,2,1,12874,1,6,6,1,2,RO32
2011,71,1,1,9533,1,4,6,1,2,RO32
2011,77,2,1,9533,1,4,6,1,2,RO32
2011,53,1,1,14474,1,6,1,1,2,RO32
2011,54,2,1,14474,1,6,6,1,2,RO32
2011,66,1,1,10700,4,4,6,1,1,RO32
2011,23,1,0,18181,1,6,1,1,2,RO32
2011,22,2,0,18181,1,6,1,1,2,RO32
2011,67,1,0,20900,4,9,6,1,1,RO32
2011,43,1,1,11133,1,4,1,1,3,RO32
2011,16,2,1,11133,2,2,7,1,3,RO32
2011,41,2,1,11133,1,6,7,1,3,RO32
2011,77,1,0,23933,1,9,6,1,2,RO32
2011,72,2,0,23933,1,7,6,1,2,RO32
2011,57,2,1,10700,4,4,6,1,1,RO32
2011,77,2,1,8300,4,4,6,1,1,RO32
2011,8,1,1,11008,0,0,0,1,3,RO32
2011,40,1,1,11008,1,4,1,1,3,RO32
2011,38,2,1,11008,1,6,6,1,3,RO32
2011,55,1,0,10911,1,9,1,1,3,RO32
2011,28,1,1,10911,2,6,7,1,3,RO32
2011,57,2,0,10911,1,9,1,1,3,RO32
2011,25,1,0,11011,2,9,1,1,1,RO32
2011,55,1,0,13893,1,9,1,1,3,RO32
2011,56,2,0,13893,1,9,1,1,3,RO32
2011,18,2,1,13893,2,3,7,1,3,RO32
2011,56,1,0,15572,1,9,1,1,3,RO32
2011,26,1,0,15572,2,9,1,1,3,RO32
2011,52,2,0,15572,1,9,1,1,3,RO32
2011,64,1,0,19593,1,9,6,1,2,RO32
2011,58,2,0,19593,1,9,6,1,2,RO32
2011,33,1,0,17211,2,9,1,1,3,RO32
2011,28,1,0,17211,2,9,1,1,3,RO32
2011,61,2,0,17211,4,7,6,1,3,RO32
2011,69,2,1,9000,4,3,6,1,1,RO32
2011,15,1,1,14843,2,3,7,1,2,RO32
2011,43,1,0,14843,5,9,1,1,2,RO32
2011,45,1,1,11216,2,4,1,1,3,RO32
2011,39,1,1,11216,2,4,4,1,3,RO32
2011,75,2,0,11216,4,9,6,1,3,RO32
2011,76,1,0,20733,1,9,6,1,2,RO32
2011,75,2,0,20733,1,9,6,1,2,RO32
2011,25,1,0,16461,2,9,1,1,1,RO32
2011,65,1,1,11200,1,3,6,1,2,RO32
2011,63,2,1,11200,1,3,6,1,2,RO32
2011,38,1,0,10413,1,9,2,1,2,RO32
2011,36,2,0,10413,1,9,2,1,2,RO32
2011,57,1,0,9836,1,9,6,1,4,RO32
2011,22,1,1,9836,2,6,7,1,4,RO32
2011,16,2,1,9836,2,3,7,1,4,RO32
2011,43,2,1,9836,1,8,1,1,4,RO32
2011,7,1,0,16586,0,0,0,1,3,RO32
2011,37,1,0,16586,1,9,1,1,3,RO32
2011,32,2,0,16586,1,9,1,1,3,RO32
2011,16,1,1,7523,2,3,7,1,4,RO32
2011,14,1,1,7523,0,0,0,1,4,RO32
2011,47,1,1,7523,1,4,1,1,4,RO32
2011,44,2,1,7523,1,3,1,1,4,RO32
2011,11,1,1,8280,0,0,0,1,4,RO32
2011,9,1,1,8280,0,0,0,1,4,RO32
2011,37,1,1,8280,1,4,1,1,4,RO32
2011,34,2,1,8280,1,4,1,1,4,RO32
2011,8,1,1,12391,0,0,0,1,3,RO32
2011,34,1,0,12391,1,9,1,1,3,RO32
2011,32,2,0,12391,1,9,7,1,3,RO32
2011,46,1,1,10947,2,6,1,1,2,RO32
2011,70,2,1,10947,5,6,6,1,2,RO32
2011,65,1,1,10737,1,2,6,1,2,RO32
2011,68,2,1,10737,1,3,6,1,2,RO32
2011,17,1,1,27,2,3,7,1,3,RO32
2011,41,1,1,27,1,6,1,1,3,RO32
2011,42,2,1,27,1,6,7,1,3,RO32
2011,61,1,1,7767,1,7,6,1,2,RO32
2011,60,2,1,7767,1,3,6,1,2,RO32
2011,77,1,1,14300,1,6,6,1,2,RO32
2011,67,2,1,14300,1,6,6,1,2,RO32
2011,79,1,1,6087,1,4,6,1,2,RO32
2011,78,2,1,6087,1,3,7,1,2,RO32
2011,36,1,0,19935,3,6,6,1,2,RO32
2011,73,2,0,19935,4,3,6,1,2,RO32
2011,64,2,1,9758,4,6,6,1,1,RO32
2011,51,1,1,8306,1,3,1,1,5,RO32
2011,21,1,1,8306,2,6,4,1,5,RO32
2011,48,2,1,8306,1,6,1,1,5,RO32
2011,25,2,0,8306,2,9,1,1,5,RO32
2011,23,2,0,8306,2,11,7,1,5,RO32
2011,52,1,1,5281,1,3,6,1,2,RO32
2011,59,2,1,5281,1,3,7,1,2,RO32
2011,72,1,1,12438,1,3,6,1,4,RO32
2011,9,1,1,12438,0,0,0,1,4,RO32
2011,38,1,0,12438,5,9,1,1,4,RO32
2011,68,2,1,12438,1,2,1,1,4,RO32
2011,50,2,1,8800,2,4,1,1,1,RO32
2011,38,1,1,10941,1,6,1,1,2,RO32
2011,35,2,1,10941,1,6,7,1,2,RO32
2011,12,1,1,6286,0,0,0,1,3,RO32
2011,38,1,1,6286,1,6,1,1,3,RO32
2011,34,2,1,6286,1,6,7,1,3,RO32
2011,47,1,0,11681,1,9,1,1,2,RO32
2011,43,2,1,11681,1,1,1,1,2,RO32
2011,60,1,0,13169,1,9,1,1,4,RO32
2011,21,1,1,13169,2,6,7,1,4,RO32
2011,59,2,0,13169,1,9,1,1,4,RO32
2011,22,2,1,13169,2,6,7,1,4,RO32
2011,80,1,1,14333,1,3,6,1,2,RO32
2011,79,2,1,14333,1,3,6,1,2,RO32
2011,72,1,1,10450,2,4,6,1,1,RO32
2011,52,1,1,14594,1,4,1,1,4,RO32
2011,27,1,1,14594,2,6,1,1,4,RO32
2011,22,1,1,14594,2,6,7,1,4,RO32
2011,52,2,1,14594,1,5,6,1,4,RO32
2011,54,1,0,23010,1,7,1,1,3,RO32
2011,24,1,0,23010,2,10,1,1,3,RO32
2011,50,2,0,23010,1,6,1,1,3,RO32
2011,66,2,0,22670,5,9,6,1,1,RO32
2011,60,1,0,20350,2,9,6,1,1,RO32
2011,73,1,1,12597,1,3,6,1,2,RO32
2011,74,2,1,12597,1,3,6,1,2,RO32
2011,45,1,0,23342,1,9,1,1,3,RO32
2011,20,1,0,23342,2,6,7,1,3,RO32
2011,47,2,0,23342,1,9,1,1,3,RO32
2011,9,1,1,8921,0,0,0,1,4,RO32
2011,47,1,0,8921,1,9,7,1,4,RO32
2011,15,2,1,8921,2,3,7,1,4,RO32
2011,46,2,0,8921,1,9,1,1,4,RO32
2011,7,1,0,18619,0,0,0,1,3,RO32
2011,33,1,0,18619,1,6,1,1,3,RO32
2011,29,2,0,18619,1,6,7,1,3,RO32
2011,17,2,1,5836,2,3,7,1,2,RO32
2011,50,2,1,5836,5,6,1,1,2,RO32
2011,35,2,0,19150,2,9,1,1,1,RO32
2011,60,1,1,12800,1,6,6,1,2,RO32
2011,54,2,1,12800,1,5,6,1,2,RO32
2011,70,1,0,15867,1,7,6,1,2,RO32
2011,69,2,0,15867,1,4,6,1,2,RO32
2011,57,1,0,19880,1,9,1,1,2,RO32
2011,57,2,0,19880,1,7,1,1,2,RO32
2011,32,1,0,18348,1,9,1,1,2,RO32
2011,31,2,0,18348,1,8,1,1,2,RO32
2011,6,1,0,20400,0,0,0,1,4,RO32
2011,41,1,0,20400,1,6,1,1,4,RO32
2011,68,2,0,20400,4,6,6,1,4,RO32
2011,37,2,0,20400,1,9,1,1,4,RO32
2011,50,2,1,11570,4,4,6,1,2,RO32
2011,82,2,1,9700,4,5,6,1,1,RO32
2011,28,1,1,14225,2,4,1,1,2,RO32
2011,56,2,1,14225,5,3,6,1,2,RO32
2011,40,1,0,21895,1,9,1,1,2,RO32
2011,41,2,0,21895,1,9,1,1,2,RO32
2011,60,2,1,8330,4,4,6,1,1,RO32
2011,69,1,1,8400,4,3,6,1,1,RO32
2011,45,1,1,2458,1,3,7,1,3,RO32
2011,16,2,1,2458,2,3,7,1,3,RO32
2011,43,2,1,2458,1,3,1,1,3,RO32
2011,46,1,1,8044,1,6,3,1,3,RO31
2011,66,2,1,8044,4,2,7,1,3,RO31
2011,44,2,1,8044,1,3,1,1,3,RO31
2011,32,1,1,5804,1,6,1,1,5,RO31
2011,60,2,1,5804,4,3,6,1,5,RO31
2011,6,2,1,5804,0,0,0,1,5,RO31
2011,36,2,1,5804,2,6,4,1,5,RO31
2011,30,2,1,5804,1,4,1,1,5,RO31
2011,75,1,1,11120,1,3,6,1,2,RO31
2011,71,2,1,11120,1,2,6,1,2,RO31
2011,75,1,1,9573,1,2,6,1,2,RO31
2011,74,2,1,9573,1,2,6,1,2,RO31
2011,78,1,1,10707,1,3,6,1,2,RO31
2011,79,2,1,10707,1,2,6,1,2,RO31
2011,70,2,1,5953,4,3,6,1,1,RO31
2011,60,2,1,7849,4,4,6,1,1,RO31
